플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,강퀴88,6,2,2,12,5,680,435.18,2175.9
치지직,박득천,6.2,7,11,1,270.9,133,54.430047988187525,14745.1
치지직,끠월마녀,6.8,8,8,5,57.1,124,71.25218914185639,4068.5
치지직,노페,9,1,1,21,3,922,453.23333333333335,1359.7
치지직,렛 삐,9.2,12,14,3,155,76,42.83806451612903,6639.9
SOOP,화여니,10.2,15,16,2,325.2,67,38.775522755227556,12609.8
SOOP,꾸티뉴,13.6,4,4,28,2.9,467,393.13793103448273,1140.1
치지직,꽃분홍,14.6,13,12,18,32.6,74,47.941717791411044,1562.9
SOOP,해리,15,3,3,33,2.5,522,395.96,989.9
치지직,마하라지,21.6,18,34,11,109.7,58,20.452142206016408,2243.6
치지직,차금지,22.6,21,42,4,235.2,49,17.953231292517007,4222.6
치지직,하이유ㅎ,23.2,10,13,40,16.5,77,45.93939393939394,758
치지직,냐 미 Nyami,23.4,9,6,48,5.9,121,107.67796610169492,635.3
치지직,렘쨩,23.6,16,20,31,36.7,66,29.96457765667575,1099.7
SOOP,아드레날린。,24.6,29,33,14,94.9,39,20.952581664910433,1988.4
치지직,이리온 lrion,24.8,6,7,52,6.3,152,92.07936507936508,580.1
치지직,악동 김블루,25.4,5,5,56,2.1,345,251.85714285714286,528.9
SOOP,로지rozi,25.6,24,46,6,208.8,46,17.329980842911876,3618.5
치지직,현은빈,27,21,48,9,169,49,16.078698224852072,2717.3
치지직,Doman도만,29.2,20,56,7,238.8,53,15.088777219430487,3603.2
치지직,이 소 에,32,10,9,66,6.5,77,63.55384615384615,413.1
치지직,도그홀,33.2,36,52,13,137.4,37,15.466521106259098,2125.1
치지직,감쑥이,33.8,25,38,34,50.8,45,19.12795275590551,971.7
SOOP,박현정,34.2,45,43,20,81.3,31,17.682656826568266,1437.6
치지직,융 쁘,35.2,26,26,49,26.4,42,23.984848484848484,633.2
치지직,깨미는뚠뚠,37.6,14,15,72,9.2,69,41.68478260869565,383.5
치지직,최하루s,44.2,51,58,27,78.2,28,14.824808184143222,1159.3
치지직,미토키,45.8,33,61,37,59.9,38,13.998330550918197,838.5
SOOP,Rity~,46.2,47,73,19,121.4,30,12.126853377265238,1472.2
치지직,노솔링,48,40,64,36,63.6,35,13.742138364779874,874
치지직,뱀용,49.4,55,86,10,219.2,26,11.038321167883211,2419.6
치지직,릴쓰,50.6,33,94,16,191,38,10.26910994764398,1961.4
치지직,랜박,51.8,51,41,63,24.2,28,18.210743801652892,440.7
치지직,세모개미,52.8,66,67,32,78.7,24,13.416772554002542,1055.9
치지직,바나나맛우윰,53.8,29,30,90,12.4,39,22,272.8
치지직,지옥불맨,53.8,41,35,79,17.3,33,20.196531791907514,349.4
치지직,포니92,53.8,41,31,83,14.2,33,21.56338028169014,306.2
치지직,렉 시,54,38,108,8,312.1,36,8.971483498878564,2800
치지직,레지나Rezina,55.8,23,25,103,8.5,47,25,212.5
SOOP,김멘탈,61.6,74,100,17,203.5,20,9.597542997542998,1953.1
치지직,모모팡,62.2,45,47,86,17.1,31,16.748538011695906,286.4
치지직,감쏘야,63,17,10,139,1.8,60,56.27777777777778,101.3
치지직,유함이,63.2,62,102,25,133.8,25,9.360986547085203,1252.5
치지직,파 크 모,63.8,19,19,131,3.7,54,31.216216216216218,115.5
치지직,Domy,64.2,29,123,23,170.5,39,7.770674486803519,1324.9
SOOP,김마렌,64.2,27,17,130,3.3,41,36.54545454545455,120.6
SOOP,피아__,64.6,55,112,22,161.6,26,8.407178217821782,1358.6
치지직,김 태오,66.8,74,83,47,55.9,20,11.38282647584973,636.3
치지직,레붕,67.6,66,85,51,52.7,24,11.178368121442125,589.1
치지직,고먐미님,68.6,53,51,94,16.2,27,15.74074074074074,255
치지직,전게,69.8,29,18,142,3,39,32.6,97.8
SOOP,치명적여사,72.8,62,60,91,19.2,25,14.192708333333334,272.5
치지직,oyagato,73.6,74,87,60,43.1,20,10.85614849187935,467.9
SOOP,핑빠리,73.6,74,59,88,19.3,20,14.38860103626943,277.7
치지직,쏘지마요,74.2,33,21,148,3.2,38,28.53125,91.3
치지직,루모리,75,55,84,76,32.8,26,11.253048780487806,369.1
치지직,다루쥐,76.6,55,68,96,17.8,26,13.348314606741573,237.6
치지직,윤 씨,76.6,41,98,73,38.7,33,9.896640826873385,383
치지직,겜보1,78,98,122,24,167.5,17,7.841791044776119,1313.5
치지직,빛단아,78.4,74,66,93,18.9,20,13.666666666666666,258.3
SOOP,아라리_-,78.8,68,78,85,25.1,23,11.665338645418327,292.8
치지직,CASKER,79.2,36,36,144,4.8,37,19.895833333333332,95.5
SOOP,숙봉이,82.2,41,22,163,2.7,33,27.37037037037037,73.9
치지직,새살이솔솔마데카솔,83.6,74,101,71,41.6,20,9.411057692307692,391.5
SOOP,빠라빵코,84,98,92,69,39.2,17,10.40561224489796,407.9
치지직,찬꾹,84,84,138,30,175.6,19,6.341116173120729,1113.5
치지직,낭도람,84.4,62,151,29,194.8,25,5.844969199178645,1138.6
SOOP,엣치쿠,85,55,27,158,3.3,26,23.393939393939394,77.2
치지직,다우리,86.4,84,76,98,18.8,19,11.893617021276595,223.6
SOOP,이지수^^*,88.4,48,24,173,2.6,29,26.23076923076923,68.2
치지직,김soya,88.8,94,125,50,80.1,18,7.617977528089888,610.2
SOOP,서경주,89.8,107,156,15,349.2,16,5.632016036655212,1966.7
치지직,릴리나봉,90.4,72,109,81,36.9,21,8.653116531165312,319.3
SOOP,개절,90.6,55,29,170,3,26,22.833333333333332,68.5
치지직,순희 SUNY,91.6,94,69,113,12.4,18,13.338709677419354,165.4
SOOP,김은거.,92.8,74,39,156,4.2,20,18.857142857142858,79.2
치지직,유룽그,92.8,98,81,102,19.1,17,11.413612565445026,218
SOOP,촙촙이야,94.8,98,153,35,169.6,17,5.7057783018867925,967.7
치지직,미우먀우,95.2,62,45,162,4.2,25,17.61904761904762,74
치지직,유건 패브로,97.2,114,148,38,133.6,15,6.125,818.3
SOOP,연우얌z,97.6,84,57,145,6.4,19,14.859375,95.1
SOOP,유함이,99.2,134,142,39,122.2,12,6.311783960720131,771.3
치지직,젠드로 Jendro,99.4,27,44,191,3.3,41,17.636363636363637,58.2
치지직,쇼 시,100.4,120,150,41,128.8,14,5.878105590062112,757.1
치지직,갑엇,103.2,98,164,45,127.7,17,5.226311667971809,667.4
치지직,스타으앙코,103.4,53,32,200,2.4,27,21.416666666666668,51.4
치지직,한심한김진돌,104.4,84,70,149,6.9,19,13.173913043478262,90.9
치지직,히게 hige,106,74,50,178,4.1,20,15.902439024390244,65.2
치지직,련히,106.4,94,118,101,27.2,18,8.022058823529411,218.2
치지직,IMAmurderer,107.6,120,183,26,268.3,14,4.486395825568394,1203.7
치지직,돌 카사,108,48,62,184,4.4,29,13.977272727272727,61.5
치지직,백범자,108.8,98,107,116,17.1,17,9.076023391812866,155.2
치지직,아라리 Arari,109.2,84,127,104,27.8,19,7.241007194244604,201.3
치지직,디 루,109.6,94,72,155,6.4,18,12.640625,80.9
치지직,서젼,109.6,98,168,57,102.6,17,4.910331384015595,503.8
치지직,김나리,111.2,84,141,95,37.8,19,6.328042328042328,239.2
치지직,웍허,115.8,125,163,64,83.3,13,5.230492196878751,435.7
치지직,푸른선장,118.4,84,177,77,74.1,19,4.807017543859649,356.2
치지직,늑찡,118.6,107,144,99,35.3,16,6.215297450424929,219.4
치지직,나린이,118.8,68,37,226,2,23,19.45,38.9
치지직,한지카,119.2,114,129,112,23.6,15,7.127118644067797,168.2
치지직,하리원,119.6,70,65,199,3.8,22,13.736842105263158,52.2
치지직,방아방하,122.6,145,167,67,81.4,11,5.072481572481572,412.9
치지직,효랭총각,122.8,134,172,68,84.7,12,4.873671782762692,412.8
치지직,브레이든,123.2,84,53,213,2.8,19,15.464285714285714,43.3
치지직,펠리르,124,84,54,214,2.8,19,15.392857142857142,43.1
치지직,망쵸,124.4,98,79,183,5.3,17,11.641509433962264,61.7
치지직,루씨엠99,124.8,134,145,100,35.5,12,6.154929577464789,218.5
치지직,꾸르잠1,125.6,38,40,255,1.5,36,18.8,28.2
치지직,채리콥터,128,70,88,197,5.1,22,10.705882352941176,54.6
치지직,릴테이프,128.2,145,190,58,115.4,11,4.344020797227037,501.3
치지직,금귤잉a,130.2,107,99,173,6.9,16,9.884057971014492,68.2
치지직,어캐,131,145,171,84,60.7,11,4.891268533772652,296.9
치지직,백선화,132.4,84,82,207,4.1,19,11.390243902439025,46.7
치지직,권유호,132.6,125,133,136,15.4,13,6.98051948051948,107.5
치지직,천수천수,134.8,74,49,251,1.9,20,15.947368421052632,30.3
치지직,키이로옐,135,145,219,46,175.1,11,3.770988006853227,660.3
치지직,블루파랑,135.4,55,28,283,1,26,22.9,22.9
치지직,은진이,135.6,134,146,126,20.8,12,6.144230769230769,127.8
치지직,진 소희,137.8,125,160,122,25.9,13,5.293436293436294,137.1
치지직,Lrys,140,98,180,121,29.6,17,4.64527027027027,137.5
치지직,l박정현l,141,145,236,44,191.4,11,3.5094043887147337,671.7
SOOP,리네샤,141.4,107,71,229,2.9,16,12.793103448275861,37.1
치지직,게임조무사GameJomusa,142.2,125,240,53,164.6,13,3.4793438639125154,572.7
치지직,깡누,143.2,134,120,171,8.6,12,7.953488372093023,68.4
SOOP,빅픽쳐.,143.2,120,110,188,6.9,14,8.55072463768116,59
치지직,메에롱이,143.6,134,106,186,6.7,12,9.119402985074627,61.1
치지직,임환,146.6,145,179,115,32.8,11,4.740853658536586,155.5
치지직,빠라빵코,147,165,230,55,148.2,10,3.6106612685560053,535.1
SOOP,삐요코,147.6,48,23,322,0.6,29,26.333333333333332,15.8
치지직,데굴알밤,148.2,145,216,82,84,11,3.7928571428571427,318.6
치지직,체리또끼,148.8,120,97,215,4.3,14,9.930232558139535,42.7
치지직,리 체,149.2,134,152,154,15,12,5.766666666666667,86.5
치지직,김 파,149.8,125,117,195,6.8,13,8.132352941176471,55.3
SOOP,내가박바기,150.6,173,193,97,54.5,9,4.253211009174312,231.8
치지직,아일린8초,150.6,145,262,42,226.5,11,3.0706401766004414,695.5
치지직,FIXXER,152.2,165,221,77,96.4,10,3.695020746887967,356.2
치지직,미로씌,152.8,114,131,194,7.9,15,7.063291139240507,55.8
치지직,롤친구 부따맨,153.2,72,187,160,17.3,21,4.369942196531792,75.6
치지직,진짜 하련,153.8,173,137,161,11.7,9,6.3760683760683765,74.6
치지직,근토,155.4,165,169,137,21.7,10,4.8986175115207375,106.3
SOOP,쭝매-,156.2,173,157,147,17,9,5.552941176470588,94.4
치지직,엔초 encho,157.6,114,77,260,2.3,15,11.869565217391305,27.3
치지직,겜퀸비,160.2,173,139,175,10.6,9,6.339622641509434,67.2
SOOP,[보라도리],161,125,103,237,3.8,13,9.31578947368421,35.4
SOOP,릴테이프,161.6,220,229,65,116.9,7,3.619332763045338,423.1
SOOP,으밍,161.8,145,113,219,4.8,11,8.375,40.2
치지직,l전설l,162.2,165,261,62,146.7,10,3.12747102931152,458.8
치지직,팡덕이,162.8,114,80,270,2.2,15,11.590909090909092,25.5
치지직,이라 2ra,163.4,145,132,204,6.9,11,7.057971014492754,48.7
치지직,아쾅 Akuang,163.6,74,55,317,1.1,20,15.181818181818182,16.7
치지직,콜라희,163.8,125,115,232,4.4,13,8.227272727272727,36.2
치지직,펜리르405,164.6,125,90,259,2.6,13,10.538461538461538,27.4
치지직,창기XD,166.6,145,178,166,15,11,4.793333333333333,71.9
치지직,댜앙댜앙,167.2,114,93,268,2.5,15,10.28,25.7
치지직,지응자응,169,173,203,133,27.3,9,4.021978021978022,109.8
치지직,유실리안,169.2,196,245,80,100,8,3.389,338.9
치지직,하루 님,169.2,196,173,152,18.2,8,4.868131868131868,88.6
치지직,율리콩,169.8,107,63,308,1.3,16,13.76923076923077,17.9
치지직,앵성,171.6,196,191,140,23.3,8,4.261802575107296,99.3
치지직,찌부엉,171.8,165,126,221,5.3,10,7.490566037735849,39.7
SOOP,보틀직,173,145,111,249,3.7,11,8.45945945945946,31.3
SOOP,리성혁,173.2,196,184,151,20.1,8,4.482587064676617,90.1
치지직,헌재,175.8,165,283,74,128.4,10,2.896417445482866,371.9
치지직,박아서,175.8,173,147,206,7.7,9,6.12987012987013,47.2
SOOP,퍼드,176.4,134,95,279,2.3,12,10.08695652173913,23.2
SOOP,디오Dio,178,196,201,146,23.5,8,4.042553191489362,95
치지직,김망고SS2,179,107,241,153,25.4,16,3.4763779527559056,88.3
치지직,독크햄,179.8,173,195,168,16.7,9,4.221556886227545,70.5
치지직,괴몽,180.4,196,176,177,13.8,8,4.818840579710145,66.5
치지직,다츠마,182.8,196,305,54,216.2,8,2.6110083256244216,564.5
SOOP,안녕하곰,182.8,196,250,109,55,8,3.3436363636363637,183.9
치지직,768,183.2,196,243,117,44.4,8,3.4166666666666665,151.7
치지직,혼밥꾼,183.6,254,210,122,35,6,3.9171428571428573,137.1
SOOP,겜퐁,187.2,254,280,61,158,6,2.9075949367088607,459.4
치지직,커엽소,190.4,220,248,118,44.1,7,3.360544217687075,148.2
치지직,춘꾸,190.4,196,189,189,13.5,8,4.355555555555555,58.8
치지직,까룽 KARUNG,190.8,134,105,305,2,12,9.2,18.4
치지직,렌카즈,191,145,128,277,3.3,11,7.212121212121212,23.8
치지직,세웅99,191.2,220,279,89,94.5,7,2.907936507936508,274.8
치지직,시로시로유,191.2,220,309,59,189.1,7,2.5848757271285034,488.8
치지직,라피LaFi,191.6,220,244,125,38.5,7,3.3922077922077922,130.6
SOOP,:신우,191.6,120,74,345,1.1,14,12,13.2
치지직,창틀에피는꽃,191.8,145,114,293,2.5,11,8.28,20.7
SOOP,김선조,194.4,196,166,222,7.8,8,5.076923076923077,39.6
치지직,흑두꺼비,195.8,173,234,169,19.8,9,3.54040404040404,70.1
SOOP,태욱7,195.8,173,155,248,5.6,9,5.660714285714286,31.7
치지직,별망울,200.2,145,186,242,7.9,11,4.3924050632911396,34.7
치지직,백만봉,200.8,196,312,92,105.6,8,2.559659090909091,270.3
치지직,니마,202.8,220,322,75,150.3,7,2.4683965402528276,371
치지직,MULTISSUE,203.2,220,290,108,66.4,7,2.7756024096385543,184.3
치지직,지산준,203.8,107,89,367,1.1,16,10.636363636363637,11.7
치지직,모부이,204,134,116,327,1.9,12,8.157894736842104,15.5
치지직,굳럭,204.8,220,192,210,10.6,7,4.254716981132075,45.1
SOOP,도그홀,205.2,254,252,134,32.7,6,3.314984709480122,108.4
SOOP,윤워커,206.4,220,265,141,32.7,7,3.018348623853211,98.7
치지직,뒷집시니,206.6,145,217,227,10.1,11,3.782178217821782,38.2
치지직,류씨유,207.2,196,333,87,123.1,8,2.274573517465475,280
SOOP,BEOM._.,208.2,173,119,315,2.1,9,8,16.8
치지직,샤라킹 Shine Like a King,208.2,173,232,202,13.9,9,3.568345323741007,49.6
SOOP,휘야.,208.4,254,275,119,48.4,6,2.950413223140496,142.8
치지직,채닝닝,209.6,196,215,211,11.5,8,3.8,43.7
치지직,헌재HeonJae,212.8,196,253,181,19.6,8,3.3010204081632653,64.7
치지직,미엘린,212.8,220,188,234,8.2,7,4.365853658536586,35.8
치지직,키벳,217,145,159,311,3.3,11,5.303030303030303,17.5
치지직,카카리키,217.4,173,181,276,5.2,9,4.634615384615385,24.1
치지직,썬대디 TV,217.6,220,306,128,47.1,7,2.6072186836518045,122.8
치지직,겜도깨비,217.8,173,415,43,425.5,9,1.591539365452409,677.2
SOOP,강드-,220,254,295,128,45.5,6,2.698901098901099,122.8
치지직,최벽돌,220.2,173,288,176,23.4,9,2.8547008547008548,66.8
SOOP,로운_,220.4,254,228,196,15.2,6,3.625,55.1
치지직,나는만화다,220.6,173,222,243,9.3,9,3.6666666666666665,34.1
치지직,쟈홍,221.6,254,317,110,70.2,6,2.5313390313390314,177.7
치지직,에이다A,223.4,173,207,265,6.6,9,3.9696969696969697,26.2
치지직,따부 ttabu,223.4,145,104,382,1.1,11,9.272727272727273,10.2
치지직,팡 현,223.6,220,329,120,60.1,7,2.344425956738769,140.9
치지직,릴아레프,224.8,220,194,258,6.5,7,4.246153846153846,27.6
치지직,오미지,225.2,220,158,295,3.8,7,5.342105263157895,20.3
치지직,아스드,225.6,220,311,143,37.7,7,2.570291777188329,96.9
SOOP,ThePawn02,225.6,196,175,291,4.3,8,4.837209302325581,20.8
SOOP,gaia1,226.8,254,237,203,14,6,3.507142857142857,49.1
치지직,ㅣ소즈ㅣ,227.8,173,124,359,1.6,9,7.625,12.2
치지직,마아초,228,254,294,149,33.6,6,2.705357142857143,90.9
치지직,하시우,229.4,173,121,366,1.5,9,7.933333333333334,11.9
치지직,텐서린 tensorin,229.4,173,231,256,7.8,9,3.576923076923077,27.9
치지직,피빛새싹,229.4,173,352,135,50.9,9,2.117878192534381,107.8
치지직,크 래 커,232.4,220,364,107,90.4,7,2.0486725663716814,185.2
치지직,쉑쉑,232.6,165,143,356,2,10,6.25,12.5
치지직,러스 티,233.2,196,162,323,3,8,5.233333333333333,15.7
SOOP,효랭총각,233.4,311,314,114,64.8,5,2.537037037037037,164.4
치지직,용쓰박92,233.4,165,130,371,1.6,10,7.125,11.4
치지직,끔붕어,234.8,220,246,231,10.9,7,3.376146788990826,36.8
치지직,거친야생마,238,254,204,264,6.6,6,4,26.4
치지직,똬리 TTwaLi,238.4,196,293,205,17.7,8,2.7288135593220337,48.3
SOOP,부따맨^^,238.6,311,277,164,25.2,5,2.9166666666666665,73.5
치지직,앗춍,239.8,173,134,379,1.5,9,6.933333333333334,10.4
SOOP,박노아_,241.6,254,174,303,3.9,6,4.846153846153846,18.9
치지직,라무쓰,243.6,196,140,371,1.8,8,6.333333333333333,11.4
SOOP,아일린8초,243.8,311,384,70,210.5,5,1.9192399049881235,404
치지직,레비아라 LeviarA,244,196,170,342,2.8,8,4.892857142857143,13.7
치지직,디오 Dio,245.6,254,263,224,12.8,6,3.0546875,39.1
치지직,진짜루비,245.8,125,96,456,0.5,13,10,5
치지직,김쫀쿠,246.6,173,220,310,4.7,9,3.765957446808511,17.7
SOOP,천호당_,248,220,208,302,4.9,7,3.9591836734693877,19.4
치지직,모는사람,248.2,145,161,387,1.8,11,5.277777777777778,9.5
치지직,자하라임,248.4,254,204,290,5.3,6,4,21.2
치지직,세상세,250.8,220,406,111,103.6,7,1.691119691119691,175.2
치지직,Huzi,252.8,220,313,209,18.2,7,2.5494505494505493,46.4
치지직,오카리나 김죠죠,258.8,196,287,262,9.3,8,2.860215053763441,26.6
치지직,운송장 unsong,259.2,220,284,254,9.8,7,2.8877551020408165,28.3
치지직,노우운,259.2,220,273,265,8.8,7,2.977272727272727,26.2
치지직,릴노아,260.4,254,256,268,8.1,6,3.1728395061728394,25.7
치지직,게임하는 웹소설작가,261.8,173,204,364,3,9,4,12
치지직,리나앤타냐,262,196,149,408,1.3,8,6.076923076923077,7.9
치지직,청양양,262.4,254,285,244,11.5,6,2.878260869565217,33.1
치지직,졸리는라디오,263.6,220,249,300,5.9,7,3.3559322033898304,19.8
치지직,너겡,265.2,220,264,289,7,7,3.0428571428571427,21.3
SOOP,갓딘:),265.6,254,344,193,26.7,6,2.168539325842697,57.9
치지직,시로사바,266.8,220,213,344,3.5,7,3.857142857142857,13.5
치지직,아스테온0809,267,311,304,208,17.8,5,2.6179775280898876,46.6
SOOP,oEarlGrey,267,311,300,212,16.5,5,2.6303030303030304,43.4
치지직,최영화,268.6,311,410,106,111.2,5,1.6672661870503598,185.4
치지직,Vario,269.6,254,349,198,25.3,6,2.1343873517786562,54
치지직,참외몬,271.2,220,154,414,1.3,7,5.6923076923076925,7.4
SOOP,식쑤,271.8,311,225,299,5.5,5,3.6363636363636362,20
SOOP,린나래123,272.2,145,91,517,0.2,11,10.5,2.1
치지직,조롱이,272.4,220,211,360,3.1,7,3.903225806451613,12.1
치지직,나둘리,272.4,254,308,246,12.5,6,2.592,32.4
치지직,커피 바라,272.8,134,74,541,0.1,12,12,1.2
치지직,삶은계란,273.2,254,299,257,10.4,6,2.6634615384615383,27.7
치지직,양결,274,220,334,241,15.5,7,2.2580645161290325,35
치지직,로그마,274.8,254,342,218,18.9,6,2.2063492063492065,41.7
SOOP,서젼,275.2,362,369,138,52.3,4,2.005736137667304,104.9
치지직,도오덕샘,275.6,220,278,301,6.7,7,2.91044776119403,19.5
치지직,카포키오,276,254,218,345,3.5,6,3.7714285714285714,13.2
치지직,Gigi Roh 지지 로,276,220,202,378,2.6,7,4.038461538461538,10.5
치지직,종조,278,196,136,461,0.7,8,6.428571428571429,4.5
치지직,빵화탕,278.4,254,292,277,8.7,6,2.735632183908046,23.8
치지직,카게미야 렌,278.8,220,258,329,4.8,7,3.1666666666666665,15.2
SOOP,갓정이,279.4,311,419,124,86.7,5,1.5559400230680507,134.9
치지직,채미로,280.4,220,182,409,1.7,7,4.588235294117647,7.8
치지직,나는 조아요,280.8,254,251,324,4.7,6,3.3191489361702127,15.6
치지직,민 도리,281,311,212,335,3.6,5,3.888888888888889,14
치지직,권유랑,281.2,196,135,470,0.6,8,6.666666666666667,4
치지직,동훈이네,281.2,254,289,287,7.6,6,2.8421052631578947,21.6
SOOP,카네상,282.4,362,338,187,26.8,4,2.212686567164179,59.3
치지직,에그머니야,282.4,254,394,185,33.7,6,1.8189910979228487,61.3
치지직,용짜,282.4,254,363,216,20.5,6,2.053658536585366,42.1
치지직,레 구리,282.8,254,345,235,16.5,6,2.1636363636363636,35.7
치지직,안녕하곰,283,311,425,127,82,5,1.501219512195122,123.1
치지직,샘소프,283.2,254,336,245,14.6,6,2.23972602739726,32.7
치지직,에직,283.8,311,395,159,42.6,5,1.807511737089202,77
치지직,쇼코나,285.2,254,196,390,2.2,6,4.181818181818182,9.2
치지직,루카시오,285.2,254,259,327,4.9,6,3.163265306122449,15.5
치지직,껨돌쇠,285.2,254,366,220,19.5,6,2.041025641025641,39.8
